"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2017-04",19.2,18.5,19.89,0.69,18.76,97.66
"2017-05",19.27,18.58,19.96,0.69,18.79,97.45
"2017-06",19.45,18.76,20.14,0.69,18.19,93.07
"2017-07",19.66,18.98,20.35,0.69,17.85,89.85
"2017-08",19.86,19.18,20.54,0.68,17.81,88.47
"2017-09",20.03,19.35,20.71,0.68,17.8,87.45
