"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-08",18.82,18.07,19.57,0.75,18.81,99.94
"2018-09",18.75,18,19.5,0.75,19.05,98.41
"2018-10",18.79,18.05,19.53,0.74,19.06,98.56
