"","MAPE","MSE","THEIL","BIAS","LOG.LIK","CONF","R2.ADJ","COMMON.TREND"
"Tipo.de.cambio",19.191906899505,19.191906899505,19.191906899505,19.1307110376429,19.191906899505,19.1307110376429,19.1307110376429,19.191906899505
