"FECHA","INPC","Tasa Mensual","Tasa Interanual"
"2019-03-01",103.843,0.267462294575438,4.20212695152251
"2019-04-01",103.88,0.0356307117475252,5.02895237726526
"2019-05-01",103.84,-0.0385059684250955,4.9942265101526
"2019-06-01",103.91,0.0674114021571581,4.67824225587081
"2019-07-01",104.1,0.182850543739765,4.24435055057319
"2019-08-01",104.39,0.278578290105669,3.88925379669991
"2019-09-01",104.74,0.335281157198963,3.8500054532655
