"FECHA","Frontera.norte","Noroeste","Noreste","Centro.norte","Centro.sur","Sur","Mexico","Nacional"
"2017-04-01",7.00241670473145,5.11486337764155,5.69881957152807,6.03339319891385,5.46711248984668,5.26586202139927,5.78170994184706,5.81716987514043
"2017-05-01",9.08792296121319,8.97154221702887,6.06745195851301,6.45290091719586,5.78060742924489,5.46131161985053,6.21090320523245,6.35959248980917
"2017-06-01",8.24447981024115,9.27851491443126,5.9618357800495,6.65658790805739,5.92604027605044,5.15434794253535,6.51850593861687,6.26480045983964
"2017-07-01",8.2729148358037,9.63870180196811,5.7867334364571,6.57184426948816,6.08776963319806,5.04729791691507,6.31991354538557,6.03313049737395
