"FECHA","Tipo_de_cambio"
"2017-08-01",17.8078
"2017-09-01",17.86
"2017-10-01",18.02
"2017-11-01",18.2
"2017-12-01",18.39
"2018-01-01",18.55
"2018-02-01",18.69
