"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-08",18.82,18.07,19.57,0.75,18.81,99.94
"2018-09",18.75,18,19.5,0.75,19.05,98.41
"2018-10",18.79,18.05,19.53,0.74,19.06,98.56
"2018-11",18.86,18.12,19.6,0.74,20.25,93.15
"2018-12",18.96,18.22,19.69,0.74,20.18,93.94
"2019-01",19.05,18.32,19.79,0.74,19.22,99.16
