"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2019-03",19.25,18.48,20.03,0.78,19.23,99.91
"2019-04",19.36,18.59,20.14,0.77,19.02,98.21
"2019-05",19.49,18.72,20.26,0.77,NA,NA
