"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2017-10",17.89,17.2,18.58,0.69,18.72,95.54
"2017-11",18.04,17.35,18.73,0.69,18.98,95.05
"2017-12",18.21,17.52,18.9,0.69,19.06,95.51
