"FECHA","Tipo_de_cambio"
"2017-08-01",-3.61658367612037
"2017-09-01",-6.68073944802651
"2017-10-01",-4.89761452396031
"2017-11-01",-8.73762065939576
"2017-12-01",-10.352593632548
"2018-01-01",-13.2090655587371
"2018-02-01",-8.29784311031735
