"FECHA","Tipo_de_cambio"
"2017-02-01",20.3812
"2017-03-01",20.11
"2017-04-01",20.06
"2017-05-01",20.64
"2017-06-01",21.16
"2017-07-01",21.26
"2017-08-01",21.5
