"FECHA","Tipo_de_cambio"
"2018-12-01",20.1775
"2019-01-01",20.07
"2019-02-01",19.96
"2019-03-01",19.88
"2019-04-01",19.82
"2019-05-01",19.79
"2019-06-01",19.78
