"","MAPE","MSE","THEIL","BIAS","LOG.LIK","CONF","R2.ADJ","COMMON.TREND"
"Sur",100.794497497459,100.794497497459,100.794497497459,100.938895756172,100.797584180355,100.984043100966,100.984043100966,101.017575049924
