"","MAPE","MSE","THEIL","BIAS","LOG.LIK","CONF","R2.ADJ","COMMON.TREND"
"1",101.027187561938,101.027187561938,101.027187561938,101.027187561938,101.160864831922,101.076031004942,101.076031004942,101.070873244521
"2",101.290663613374,101.290663613374,101.290663613374,101.290663613374,101.451431088494,101.47253965624,101.47253965624,101.425360304571
"3",101.661697182407,101.661697182407,101.661697182407,101.661697182407,101.756829547725,102.163490953378,102.163490953378,101.838561432051
