"","MAPE","MSE","THEIL","BIAS","LOG.LIK","CONF","R2.ADJ","COMMON.TREND"
"Nacional",98.1814376010069,98.1814376010069,98.2380112175598,98.4092087996964,98.4560206272206,98.3956008796171,98.3956008796171,98.2397758140252
