"","MAPE","MSE","THEIL","BIAS","LOG.LIK","CONF","R2.ADJ","COMMON.TREND"
"Centro.sur",98.1158331733424,98.1158331733424,98.1158331733424,98.2977156745625,98.2940458235999,97.953030408323,97.953030408323,98.0254280060138
