"","MAPE","MSE","THEIL","BIAS","LOG.LIK","CONF","R2.ADJ","COMMON.TREND"
"Noreste",100.58916702,100.58916702,100.58916702,100.58916702,100.337212086579,100.652542946254,100.652542946254,100.374518772304
