"","MAPE","MSE","THEIL","BIAS","LOG.LIK","CONF","R2.ADJ","COMMON.TREND"
"Centro.norte",97.3631619245613,97.3631619245613,97.3631619245613,97.3631619245613,97.1255190056245,97.4066187050755,97.4066187050755,97.3742903144698
