"","MAPE","MSE","THEIL","BIAS","LOG.LIK","CONF","R2.ADJ","COMMON.TREND"
"Frontera.norte",96.1996786635113,96.1996786635113,96.1996786635113,96.1996786635113,95.9022331327742,96.2872477048823,96.2872477048823,96.5271329066118
