"FECHA","Tipo_de_cambio"
"2018-08-01",18.8089
"2018-09-01",18.75
"2018-10-01",18.75
"2018-11-01",18.79
"2018-12-01",18.85
"2019-01-01",18.92
"2019-02-01",19
