"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-05",18.19,17.5,18.88,0.69,19.49,93.33
"2018-06",18.14,17.45,18.82,0.69,20.31,89.29
"2018-07",18.15,17.47,18.84,0.69,19.12,94.96
"2018-08",18.22,17.54,18.9,0.68,18.81,96.87
"2018-09",18.31,17.63,18.99,0.68,19.05,96.11
"2018-10",18.42,17.74,19.1,0.68,19.06,96.61
