"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-01",18.99,18.29,19.69,0.7,19,99.92
"2018-02",19.16,18.47,19.86,0.7,18.63,97.12
"2018-03",19.34,18.64,20.03,0.69,18.68,96.5
"2018-04",19.56,18.87,20.25,0.69,18.35,93.4
"2018-05",19.76,19.07,20.45,0.69,19.49,98.63
"2018-06",19.94,19.25,20.62,0.69,20.31,98.16
