"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-10",19.16,18.42,19.9,0.74,19.06,99.5
"2018-11",19.17,18.43,19.9,0.73,20.25,94.65
"2018-12",19.2,18.47,19.93,0.73,20.18,95.17
