"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2017-09",17.87,17.17,18.56,0.69,17.8,99.63
"2017-10",17.98,17.29,18.67,0.69,18.72,96.04
"2017-11",18.09,17.41,18.78,0.69,18.98,95.35
