"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2017-08",17.82,17.13,18.52,0.69,17.81,99.91
"2017-09",17.87,17.18,18.56,0.69,17.8,99.62
"2017-10",17.95,17.26,18.63,0.69,18.72,95.84
