"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2017-03",20.21,19.53,20.9,0.68,19.41,95.85
"2017-04",20.25,19.57,20.93,0.68,18.76,92.04
"2017-05",20.35,19.67,21.03,0.68,18.79,91.69
