"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-02",18.99,18.32,19.66,0.67,18.63,98.08
"2018-03",18.94,18.27,19.61,0.67,18.68,98.64
"2018-04",18.95,18.28,19.61,0.66,18.35,96.73
