"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2017-04",19.18,18.49,19.87,0.69,18.76,97.77
"2017-05",19.18,18.5,19.87,0.69,18.79,97.88
"2017-06",19.27,18.58,19.96,0.69,18.19,94.06
"2017-07",19.37,18.69,20.05,0.68,17.85,91.5
"2017-08",19.46,18.78,20.14,0.68,17.81,90.73
"2017-09",19.53,18.85,20.21,0.68,17.8,90.26
