"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-03",18.48,17.81,19.16,0.68,18.68,98.93
"2018-04",18.43,17.75,19.11,0.68,18.35,99.55
"2018-05",18.46,17.79,19.14,0.67,19.49,94.73
