"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2017-02",22.05,21.43,22.67,0.62,20.38,91.82
"2017-03",22.35,21.73,22.97,0.62,19.41,84.83
"2017-04",22.47,21.85,23.08,0.62,18.76,80.24
"2017-05",22.63,22.02,23.25,0.62,18.79,79.53
"2017-06",22.8,22.18,23.41,0.61,18.19,74.67
"2017-07",22.95,22.34,23.57,0.61,17.85,71.41
