"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-01",18.97,18.27,19.67,0.7,19,99.83
"2018-02",19.13,18.44,19.83,0.7,18.63,97.29
"2018-03",19.29,18.59,19.98,0.69,18.68,96.77
