"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2017-05",18.53,17.84,19.22,0.69,18.79,98.64
"2017-06",18.45,17.76,19.14,0.69,18.19,98.57
"2017-07",18.44,17.75,19.12,0.68,17.85,96.72
"2017-08",18.45,17.77,19.13,0.68,17.81,96.41
"2017-09",18.46,17.78,19.14,0.68,17.8,96.28
"2017-10",18.47,17.79,19.15,0.68,18.72,98.65
