"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-03",18.48,17.81,19.16,0.68,18.68,98.93
"2018-04",18.43,17.75,19.11,0.68,18.35,99.55
"2018-05",18.46,17.79,19.14,0.67,19.49,94.73
"2018-06",18.53,17.86,19.21,0.67,20.31,91.26
"2018-07",18.63,17.96,19.3,0.67,19.12,97.44
"2018-08",18.72,18.06,19.39,0.67,18.81,99.55
