"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-06",19.73,19.03,20.43,0.7,20.31,97.15
"2018-07",19.85,19.15,20.55,0.7,19.12,96.19
"2018-08",19.88,19.18,20.58,0.7,18.81,94.31
