"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2017-06",18.91,18.22,19.6,0.69,18.19,96.03
"2017-07",19.09,18.41,19.78,0.69,17.85,93.04
"2017-08",19.25,18.57,19.93,0.68,17.81,91.9
