"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-07",20.57,19.87,21.27,0.7,19.12,92.4
"2018-08",20.64,19.94,21.33,0.7,18.81,90.27
"2018-09",20.65,19.96,21.34,0.69,19.05,91.62
