"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2019-01",20.1,19.37,20.83,0.73,NA,NA
"2019-02",20.02,19.3,20.75,0.73,NA,NA
"2019-03",19.95,19.23,20.68,0.72,NA,NA
"2019-04",19.9,19.18,20.62,0.72,NA,NA
"2019-05",19.86,19.14,20.58,0.72,NA,NA
"2019-06",19.83,19.11,20.55,0.72,NA,NA
