"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2017-11",19.11,18.41,19.81,0.7,18.98,99.28
"2017-12",19.33,18.63,20.02,0.7,19.06,98.62
"2018-01",19.43,18.73,20.13,0.7,19,97.75
