"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-06",19.73,19.03,20.43,0.7,20.31,97.15
"2018-07",19.85,19.15,20.55,0.7,19.12,96.19
"2018-08",19.88,19.18,20.58,0.7,18.81,94.31
"2018-09",19.92,19.23,20.62,0.7,19.05,95.44
"2018-10",19.96,19.27,20.65,0.69,19.06,95.3
"2018-11",20,19.31,20.69,0.69,20.25,98.77
