"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2018-08",18.82,18.07,19.57,0.75,18.81,99.96
"2018-09",18.76,18.01,19.5,0.75,19.05,98.44
"2018-10",18.81,18.06,19.55,0.74,19.06,98.66
