"","Pronostico","LimInf","LimSup","SemiLongitudIC","Real","Precision%"
"2017-05",18.53,17.84,19.22,0.69,18.79,98.64
"2017-06",18.45,17.76,19.14,0.69,18.19,98.57
"2017-07",18.44,17.75,19.12,0.68,17.85,96.72
