"FECHA","Tipo_de_cambio"
"2017-11-01",-4.84141907985458
"2017-12-01",-6.55025665774579
"2018-01-01",-9.32569760260514
"2018-02-01",-4.22546268129452
"2018-03-01",1.15063354408529
"2018-04-01",5.01961787785736
"2018-05-01",5.07713108558407
