"FECHA","Frontera.norte","Noroeste","Noreste","Centro.norte","Centro.sur","Sur","Mexico","Nacional"
"2017-07-01",7.17168254316194,5.99180848774288,6.47364857684232,6.65026873919825,6.28377424758757,5.68308484447648,6.39832003438066,6.43816425954205
"2017-08-01",7.69775837243831,6.1871081020199,6.71036783906629,6.67759901849685,6.44339524654223,5.97662845838856,6.5081452758968,6.55908053326764
