"","MAPE","MSE","THEIL","BIAS","LOG.LIK","CONF","R2.ADJ","COMMON.TREND"
"1",100.973184639888,100.973184639888,100.973184639888,100.973184639888,101.001380279254,100.973184639888,100.973184639888,100.973184639888
"2",101.355508401746,101.355508401746,101.355508401746,101.355508401746,101.42780819495,101.355508401746,101.355508401746,101.355508401746
"3",101.716893132249,101.716893132249,101.716893132249,101.716893132249,101.858053450111,101.716893132249,101.716893132249,101.716893132249
