"","MAPE","MSE","THEIL","BIAS","LOG.LIK","CONF","R2.ADJ","COMMON.TREND"
"1",103.110072751326,103.110072751326,103.110072751326,103.110072751326,103.423875544896,103.110072751326,103.110072751326,103.423875544896
"2",102.636854369853,102.636854369853,102.636854369853,102.636854369853,103.599924341302,102.636854369853,102.636854369853,103.599924341302
"3",102.121561716559,102.121561716559,102.121561716559,102.121561716559,103.857312128626,102.121561716559,102.121561716559,103.857312128626
