"","MAPE","MSE","THEIL","BIAS","LOG.LIK","CONF","R2.ADJ","COMMON.TREND"
"1",97.8312382554989,97.8312382554989,97.8312382554989,97.7304235594272,97.8089800578392,97.8312382554989,97.8312382554989,97.7304235594272
"2",98.2245169816005,98.2245169816005,98.2245169816005,98.004618294705,98.1765517202748,98.2245169816005,98.2245169816005,98.004618294705
"3",98.5751456150432,98.5751456150432,98.5751456150432,98.2598563568282,98.5092523312275,98.5751456150432,98.5751456150432,98.2598563568282
"4",98.9658331470834,98.9658331470834,98.9658331470834,98.558166333059,98.8851700119433,98.9658331470834,98.9658331470834,98.558166333059
"5",99.3728309250692,99.3728309250692,99.3728309250692,98.86544831557,99.2835824388824,99.3728309250692,99.3728309250692,98.86544831557
"6",99.7913370749913,99.7913370749913,99.7913370749913,99.1773026040665,99.6998702734007,99.7913370749913,99.7913370749913,99.1773026040665
