"","MAPE","MSE","THEIL","BIAS","LOG.LIK","CONF","R2.ADJ","COMMON.TREND"
"1",98.4276637186191,98.4276637186191,98.4276637186191,98.2508863875874,98.4276637186191,98.2508863875874,98.2508863875874,98.2508863875874
"2",99.0303270113325,99.0303270113325,99.0303270113325,98.5303444418743,99.0303270113325,98.5303444418743,98.5303444418743,98.5303444418743
"3",99.5564790527258,99.5564790527258,99.5564790527258,98.6717423357342,99.5564790527258,98.6717423357342,98.6717423357342,98.6717423357342
