"","MAPE","MSE","THEIL","BIAS","LOG.LIK","CONF","R2.ADJ","COMMON.TREND"
"1",95.6378090768362,95.6378090768362,95.6378090768362,95.6378090768362,95.5969028199424,95.6378090768362,95.6378090768362,95.7076018301524
"2",96.1879387130641,96.1879387130641,96.1879387130641,96.1879387130641,96.0105924562843,96.1879387130641,96.1879387130641,96.2595885243497
"3",96.6204150567332,96.6204150567332,96.6204150567332,96.6204150567332,96.2814999664178,96.6204150567332,96.6204150567332,96.7025593501153
