"","MAPE","MSE","THEIL","BIAS","LOG.LIK","CONF","R2.ADJ","COMMON.TREND"
"Frontera.norte",101.707339450918,101.707339450918,101.707339450918,101.707339450918,102.123838619109,101.707339450918,101.707339450918,101.707339450918
