"FECHA","Tipo_de_cambio"
"2018-04-01",18.3464
"2018-05-01",18.17
"2018-06-01",18.09
"2018-07-01",18.07
"2018-08-01",18.11
"2018-09-01",18.17
"2018-10-01",18.25
