"FECHA","Tipo_de_cambio"
"2017-12-01",19.0625
"2018-01-01",18.83
"2018-02-01",18.92
"2018-03-01",18.98
"2018-04-01",19.14
"2018-05-01",19.31
"2018-06-01",19.48
