"FECHA","Tipo_de_cambio"
"2018-09-01",19.0539
"2018-10-01",19.17
"2018-11-01",19.17
"2018-12-01",19.16
"2019-01-01",19.22
"2019-02-01",19.28
"2019-03-01",19.29
