"FECHA","Frontera.norte","Noroeste","Noreste","Centro.norte","Centro.sur","Sur","Mexico","Nacional"
"2019-03-01",2.4424762508032,3.16972977637613,4.20212695152251,4.47589099474768,4.11398067119999,3.82566872400834,4.18586299641648,4.00417795826944
"2019-04-01",3.84758049043228,3.20435439078217,5.02895237726526,4.80459997206417,4.65482361204188,4.75466507018105,4.67120666415157,4.60406433555181
"2019-05-01",6.41921769454263,7.0334917632195,4.9942265101526,4.91433974540885,4.49759763488133,4.55126488755482,4.57670733979303,4.98607575475591
"2019-06-01",6.23396250397794,6.66052441972778,4.67824225587081,4.90975247138685,4.56653036195003,4.29170325623385,4.48078587364886,4.82361198235068
