"FECHA","Tipo_de_cambio"
"2019-01-01",19.2154
"2019-02-01",18.37
"2019-03-01",18.21
"2019-04-01",18.29
"2019-05-01",18.45
"2019-06-01",18.64
"2019-07-01",18.81
