"FECHA","Frontera.norte","Noroeste","Noreste","Centro.norte","Centro.sur","Sur","Mexico","Nacional"
"2018-01-01",4.30980331085962,5.15082274526353,5.03488961063141,5.50468229265135,5.79980466890604,5.23797653172924,6.25939266585942,5.54583541267906
"2018-02-01",2.5260137080036,2.04263654312955,4.55818081891994,5.24706209230883,5.71943077290931,5.23919950180156,5.94642888071861,5.11469636724418
"2018-03-01",2.083211093502,1.16805725296967,3.95718108434793,4.86812816776332,5.14363886612326,4.65421751207136,5.41845368920593,4.63196301219926
"2018-04-01",2.79026949764003,0.800271768297756,4.46722110544444,4.76418256359419,5.13780064985816,5.08675409310329,5.28175553969361,4.71437968143653
