"FECHA","Tipo_de_cambio"
"2017-06-01",18.1901
"2017-07-01",18.1
"2017-08-01",18.19
"2017-09-01",18.32
"2017-10-01",18.44
"2017-11-01",18.54
"2017-12-01",18.61
