"FECHA","Tipo_de_cambio"
"2017-12-01",19.0625
"2018-01-01",18.99
"2018-02-01",19.16
"2018-03-01",19.34
"2018-04-01",19.56
"2018-05-01",19.76
"2018-06-01",19.94
