"FECHA","Tipo_de_cambio"
"2018-10-01",19.0638
"2018-11-01",19
"2018-12-01",18.95
"2019-01-01",19.01
"2019-02-01",19.06
"2019-03-01",19.05
"2019-04-01",18.99
