"FECHA","Tipo_de_cambio"
"2017-03-01",9.40563639131147
"2017-04-01",9.64761839427408
"2017-05-01",6.31634378204595
"2017-06-01",3.34046580969696
"2017-07-01",4.30858539895207
"2017-08-01",5.32582810132065
"2017-09-01",2.04508166741559
