"FECHA","Tipo_de_cambio"
"2019-03-01",0.227720398953624
"2019-04-01",0.0837063726025544
"2019-05-01",0.311688311688307
"2019-06-01",0.517866390471267
"2019-07-01",0.566718186501802
"2019-08-01",0.61475409836067
"2019-09-01",0.560081466395101
