"FECHA","Tipo_de_cambio"
"2017-07-01",17.8513
"2017-08-01",17.77
"2017-09-01",17.76
"2017-10-01",17.81
"2017-11-01",17.89
"2017-12-01",17.96
"2018-01-01",18.03
