"FECHA","Tipo_de_cambio"
"2018-02-01",-8.60106372539399
"2018-03-01",-4.77515497225185
"2018-04-01",-1.75068236096896
"2018-05-01",-1.73638096049228
"2018-06-01",1.86859885322235
"2018-07-01",4.36214729459479
"2018-08-01",5.12247442132099
