"FECHA","Frontera.norte","Noroeste","Noreste","Centro.norte","Centro.sur","Sur","Mexico","Nacional"
"2018-06-01",4.83885550872258,4.61600314483723,4.27997640935858,4.55027611096934,4.43834972533761,4.33879197832683,4.99307377046327,4.64685779391849
"2018-07-01",4.99414968263108,4.60581714731423,4.084538098468,4.43332334640942,4.37265536370768,4.11076224880567,5.01568381162041,4.57106505197751
