"FECHA","INPC","Tasa Mensual","Tasa Interanual"
"2017-12-01",98.34678319,0.372155835084587,6.55020378081523
"2018-01-01",98.35,0.00327088481764104,4.45980871977281
"2018-02-01",98.53,0.183019827147946,3.91484321250939
"2018-03-01",98.52,-0.0101491931391529,3.44269750964505
"2018-04-01",98.56,0.0406008932196666,3.98191589731978
"2018-05-01",98.65,0.0913149350649345,3.88378848019368
"2018-06-01",98.82,0.172326406487566,3.81135277014484
